6176858948.0,3200.0,3200.0,0.790559001499787,0.2166479998268187,0.478087997995317,0.019939519977924647,0.0373262000066461,0.2397730004740879,nan,0.0010394980820365165,5.787389989942312,nan,217.27899992465973,0.460390001302585,0.0,3200.0,0.0,2502060
6176858948.0,3075.0,3075.0,0.4683660989976488,0.16388653476906254,0.3658151196777908,0.013388014097927227,0.025810884955717484,0.2098558000288904,nan,0.0034981363077122296,4.631925983936526,nan,256.35199987888336,0.6227260011946782,0.0,3075.0,0.0,1676760
6176858948.0,3200.0,3200.0,0.8810679991729558,0.1913181302188605,0.4065773995826021,0.017752470001141774,0.03198308009086759,0.21551269991323352,nan,0.0023011375609485185,5.0727500058710575,nan,193.0579994916916,0.4143489996204153,0.0,3200.0,0.0,2420340
6176858948.0,3089.0,3089.0,0.9199110018089414,0.19980520094395612,0.4551886995323002,0.021885250083869327,0.0414186999478261,0.23388800059910864,0.0022707293891244267,0.0036552861703285093,6.5417600236833096,0.3160331107646925,238.98500001430511,0.5126519999466836,0.0,3089.0,0.0,379320
6176858948.0,3200.0,3200.0,0.6007520004641265,0.2091450988591532,0.4572009986295598,0.01710903706918998,0.035127309940435225,0.27178800047840923,nan,0.0027846067541759108,6.427913994528352,nan,315.01000094413763,0.8282570021692663,0.0,3200.0,0.0,2138820
6176858948.0,3089.0,3089.0,0.3271270000841469,0.13954860024387014,0.30451700009871274,0.01750603899017733,0.03170919991680421,0.17697999975644052,0.0015230124132585845,0.0031279325756941034,4.0154700223356485,0.24966395171941255,189.13399946689609,0.4164950001286343,0.0,3089.0,0.0,477420
6176858948.0,3088.0,3088.0,0.6496409999672323,0.16910979972453788,0.3785879996139556,0.016592270067121717,0.030381099975784313,0.19078999967314306,nan,0.0033741603087946714,5.078129976987839,nan,182.04400026798248,0.3740600007586181,0.0,3088.0,0.0,1761720
6176858948.0,3090.0,3090.0,0.7324710008688271,0.19453560008332715,0.4405886691311025,0.01606304563051708,0.031578341991462366,0.23284650070127103,0.0027321282009324928,0.0043725036625801295,5.7080800188705325,0.39297216257546097,257.942999958992,0.5857960027642548,0.0,3090.0,0.0,1130100
6176858948.0,3089.0,3089.0,0.5513409997802228,0.15345406006235862,0.349743398866849,0.01264716704940838,0.02415379995454714,0.188616999424994,nan,0.0023260460983465236,4.707271009217949,nan,182.94800102710724,0.3972879984648898,0.0,3089.0,0.0,1505220
6176858948.0,3089.0,3089.0,0.8122650012373924,0.2323615000641439,0.4867542014399078,0.017727358972479124,0.033427759881305974,0.2718379996949807,nan,0.004941873571965516,6.2639899851055825,nan,255.36800014972687,0.5680880000581965,0.0,3089.0,0.0,1250700
6176858948.0,3086.0,3086.0,0.20396700024139136,0.1262268516045424,0.2727928757699374,0.01657468286748554,0.028015319803444072,0.18303850025404245,0.0030468860971950558,0.003756075925821278,3.836020004237071,0.4130999908520607,261.8050007820129,0.6799929986009374,0.0,3086.0,0.0,45420
6176858948.0,3089.0,3089.0,0.888020999263972,0.16889280004397733,0.4218206987861777,0.010826553078459256,0.02628696002466313,0.20373440004186705,nan,0.002119093114174575,6.031967986607923,nan,235.7339999675751,0.5135340020060539,0.0,3089.0,0.0,1311180
6176858948.0,3089.0,3089.0,0.6462649996392429,0.16798389932955615,0.3722904990427196,0.015282940037650404,0.028676760004600513,0.1909890001406893,0.0015754706034840638,0.0043343554638113355,5.422560021281242,0.23301866072870325,191.27100002765656,0.4127719997195527,0.0,3089.0,0.0,1138200
6176858948.0,2997.0,2997.0,0.7109865006059408,0.1776088904880453,0.398683430015808,0.01990681195968591,0.03666362287822267,0.21173000015551224,0.0009288571969818805,0.004283813772985923,5.1867320286110035,0.12440677981066985,245.14600133895874,0.590522998245433,0.0,2997.0,0.0,178800
6176858948.0,3089.0,3089.0,0.8465750014875084,0.1585806996372412,0.3916024999052752,0.012115529974835226,0.02553449007064046,0.18400489969644696,nan,0.0021696466139928816,4.943969978950918,nan,198.07799971103668,0.41670299984980375,0.0,3089.0,0.0,1321440
6176858948.0,3090.0,3090.0,0.6579810017719865,0.1518985001166584,0.3489137986034621,0.012603822036453494,0.024666790061019128,0.17827200063038615,nan,0.002455747996464197,4.817455979529769,nan,200.30999958515167,0.4717480000108481,0.0,3090.0,0.0,1392180
6176858948.0,3200.0,3200.0,4.084815009031445,0.3871228997595608,0.8199412038666196,0.029048400025203588,0.059812080056872226,0.4656870007747784,nan,0.0033024028497266045,17.149849984794855,nan,374.96999979019165,0.7457960011670366,0.0,3200.0,0.0,2075640
6176858948.0,3086.0,3086.0,11.103159008547664,3.563264896394685,7.8546576006338,0.4990479105326813,0.8275895793776726,3.9450729993404816,nan,0.004473258025541328,82.81264009140432,nan,3652.5820015668874,8.297032997012137,0.0,3086.0,0.0,1550580
6176858948.0,3090.0,3090.0,1.468402000144124,0.24336551071974102,0.5934372999472544,0.014217382080460084,0.03511235019323067,0.2787269999971613,nan,0.0023155569110713263,8.763103995705023,nan,313.0719997882843,0.69517799874302,0.0,3090.0,0.0,1352220
6176858948.0,3090.0,3090.0,0.7514060023240745,0.16526693972446085,0.3884279195190175,0.012873990050707107,0.02539671809745414,0.18668460001936185,nan,0.002245925496140444,5.038418981130235,nan,196.23099994659424,0.42816699924878776,0.0,3090.0,0.0,1494420
